,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
1455,NCK54,OUT019,-22.35917679825218
1456,FDY09,OUT018,2548.798434687541
1457,NCW30,OUT049,4192.563662850802
1458,NCC55,OUT027,2051.432947785136
1459,FDE58,OUT018,1613.6181169027684
1460,FDR39,OUT013,2975.0334596843077
1461,FDU28,OUT049,3046.3104592245004
1462,FDH08,OUT017,3777.0160925034306
1463,FDG35,OUT045,2772.43769579927
1464,FDG22,OUT049,713.9367184373683
1465,FDC34,OUT035,2614.8545063255674
1466,FDP15,OUT018,3765.937832854776
1467,FDK34,OUT010,1884.7160829612408
1468,FDU45,OUT035,2016.5479229759699
1469,FDQ04,OUT027,2111.9027686020154
1470,FDX22,OUT018,3066.3546912584607
1471,FDB45,OUT017,1834.6935260047949
1472,NCH43,OUT027,4845.701103567263
1473,DRE60,OUT046,3503.2410646884896
1474,FDD17,OUT027,5184.662734774421
1475,NCM54,OUT017,2106.1948654870785
1476,NCH55,OUT013,2040.0935992702948
1477,NCT06,OUT017,2700.2761581740197
1478,FDA48,OUT027,4960.724914120869
1479,FDY58,OUT027,5073.5332141594
1480,FDO25,OUT045,3306.0711768260844
1481,FDN50,OUT045,1519.6505724954286
1482,FDH35,OUT035,2807.783651665314
1483,FDK09,OUT045,3524.908642637659
1484,FDO16,OUT013,1378.8443994125219
1485,FDW11,OUT045,1007.492680881458
1486,FDU47,OUT027,3735.2509017633047
1487,NCQ42,OUT010,112.01070940966565
1488,FDK55,OUT027,2929.7498385757913
1489,FDN08,OUT049,2009.0298160187854
1490,FDT57,OUT045,3706.5795145081656
1491,FDJ12,OUT018,3039.788551547693
1492,DRL59,OUT017,986.2896151379095
1493,NCN53,OUT046,607.0624988299816
1494,FDO51,OUT010,-1140.2436344525945
1495,FDK56,OUT017,3126.169054560121
1496,FDY12,OUT035,1014.3006688247522
1497,FDU15,OUT035,802.1551214642086
1498,FDQ19,OUT046,3905.270851632362
1499,DRF15,OUT045,2369.094843902095
1500,DRE25,OUT019,-436.9797575808351
1501,FDK57,OUT018,1636.9686479301783
1502,FDD33,OUT010,1773.056488360246
1503,FDR34,OUT027,5086.258829738852
1504,FDU04,OUT045,1885.5687188006323
1505,FDE35,OUT019,-854.1467707406683
1506,NCD31,OUT035,2710.4214062611873
1507,FDJ56,OUT035,1775.206917221991
1508,NCU53,OUT046,2619.116066939204
1509,FDD39,OUT035,3519.7797107996
1510,NCU17,OUT019,-257.13526842481053
1511,FDJ20,OUT046,2012.8560687255163
1512,NCW41,OUT018,2225.5381984663236
1513,FDL52,OUT035,792.7906055169641
1514,FDS39,OUT035,2439.353580726664
1515,DRJ47,OUT045,2698.5046682833654
1516,FDP13,OUT010,-1222.5304879751775
1517,DRK39,OUT010,-593.7484945927281
1518,FDF28,OUT010,106.6467810494396
1519,FDB09,OUT045,1991.7876686616546
1520,FDM51,OUT046,1650.284577862737
1521,DRM49,OUT018,437.8558901415129
1522,DRF23,OUT013,2816.3681142316495
1523,DRH01,OUT035,2856.518696279915
1524,FDH12,OUT027,3188.943142636006
1525,FDA28,OUT019,97.86603678729978
1526,FDW37,OUT018,1211.330542906025
1527,FDF02,OUT046,1706.1953642451017
1528,DRL37,OUT046,714.6629691638757
1529,NCF43,OUT046,2227.8933301510206
1530,FDH08,OUT010,1766.014445160658
1531,FDR34,OUT019,1756.8801758745967
1532,NCK19,OUT049,3163.151111439211
1533,NCD55,OUT018,416.2140030793985
1534,FDT27,OUT049,3816.832898546659
1535,FDQ57,OUT045,2294.343241730612
1536,FDA47,OUT035,2735.2916618490617
1537,DRG15,OUT027,2459.914030413053
1538,FDE05,OUT018,2048.31571327664
1539,FDN46,OUT046,1609.2020435182235
1540,FDX27,OUT027,2909.5577585683977
1541,FDT51,OUT045,1747.37283495183
1542,FDU33,OUT013,772.2395230521813
1543,FDJ16,OUT027,2408.8642476443856
1544,FDD20,OUT019,133.5415727933556
1545,FDT36,OUT049,682.608848253862
1546,DRF15,OUT027,3862.485096266754
1547,FDN52,OUT010,-530.0420394502753
1548,FDC22,OUT027,4469.433950865674
1549,FDX15,OUT045,2483.7636962537513
1550,FDT13,OUT013,3059.118300148562
1551,FDU04,OUT017,2058.5505428581023
1552,FDU31,OUT019,1592.202533789602
1553,FDW59,OUT027,2880.219185498455
1554,NCO29,OUT046,2628.8786808487866
1555,FDL15,OUT035,2600.5931381510527
1556,FDI41,OUT049,2408.6792837336266
1557,FDQ48,OUT049,1730.9836213748572
1558,DRI39,OUT013,919.0478267845317
1559,FDI08,OUT013,4041.5321371919854
1560,FDC21,OUT049,1922.9517246735381
1561,FDF58,OUT035,1193.8084749251977
1562,FDS08,OUT010,966.2952721533729
1563,FDE47,OUT045,1950.8165197894573
1564,NCP18,OUT019,507.0152158085508
1565,NCR41,OUT013,1602.2452255431842
1566,FDA27,OUT013,4028.7061835788636
1567,FDA43,OUT035,3272.8961871853257
1568,FDA49,OUT045,1378.121000265346
1569,NCE55,OUT018,2534.524772885799
1570,DRM49,OUT027,2175.3043550466773
1571,FDF22,OUT027,4849.894895359331
1572,FDQ15,OUT018,1030.7236605282603
1573,NCS54,OUT017,2861.968926289993
1574,NCY05,OUT013,647.1459433403074
1575,FDR45,OUT046,3805.535635198515
1576,FDK57,OUT049,2044.412216095673
1577,FDF41,OUT010,1963.27259590751
1578,FDV21,OUT046,2039.9573980642067
1579,FDD51,OUT046,722.3609482364316
1580,FDF33,OUT046,1981.9343361751007
1581,FDA38,OUT046,3761.1365491765155
1582,FDR56,OUT045,3074.7160468201696
1583,NCN41,OUT017,2047.7296050953805
1584,FDC60,OUT027,2881.762945003924
1585,FDB47,OUT045,3230.2384878358907
1586,DRH01,OUT013,2787.3894587988425
1587,FDW08,OUT046,1716.9104271107105
1588,FDF38,OUT027,2172.1430570717253
1589,FDY32,OUT017,2730.734851117874
1590,FDG34,OUT049,1874.1120723990348
1591,FDG47,OUT019,2258.892897976337
1592,NCF18,OUT035,3108.1457758508454
1593,FDL39,OUT019,952.6519662999935
1594,NCH55,OUT035,2129.4714577169425
1595,DRJ35,OUT049,1121.0356096380287
1596,FDS44,OUT035,3943.8178336226974
1597,DRE01,OUT018,3481.9843768464693
1598,FDY39,OUT013,2990.599256943634
1599,FDY32,OUT018,2331.648030481342
1600,FDR33,OUT027,3254.3412680782585
1601,NCP50,OUT049,1406.517684457035
1602,FDZ47,OUT018,1327.718265753206
1603,FDU57,OUT049,2525.400282280633
1604,FDY44,OUT013,3175.9515892633526
1605,DRH59,OUT018,931.9133285510659
1606,FDB03,OUT027,5194.813322174072
1607,FDY46,OUT045,2905.411634099036
1608,FDM39,OUT045,2728.3211630391147
1609,FDY36,OUT035,1402.8596138120827
1610,NCM55,OUT035,3047.0024514536417
1611,FDJ50,OUT010,-973.2714511795639
1612,DRL60,OUT013,2428.7007447658975
1613,NCJ54,OUT049,3733.6760298666327
1614,FDX59,OUT017,717.1811035317329
1615,FDI07,OUT013,3230.293346736737
1616,DRF51,OUT010,-1320.2220961122473
1617,FDM14,OUT017,1929.8680889004086
1618,FDP21,OUT045,2933.3460857088185
1619,FDE40,OUT035,1146.0608366209499
1620,FDE05,OUT035,2489.7495116249106
1621,FDM13,OUT027,3608.214715496125
1622,FDC34,OUT027,3921.956969877472
1623,NCI55,OUT018,1666.2832425351346
1624,NCE43,OUT018,2357.8610407170454
1625,FDW58,OUT018,1466.3749693080374
1626,FDG60,OUT045,3658.8329622188035
1627,FDV31,OUT017,2945.413080893001
1628,FDR47,OUT013,3127.4327855556185
1629,FDM60,OUT019,-1184.6586245783756
1630,NCF06,OUT018,3780.4988354891534
1631,NCN26,OUT027,3309.1548514564465
1632,FDQ59,OUT049,1515.5663946606592
1633,FDF09,OUT046,695.4877022674223
1634,NCS06,OUT017,4265.839178692197
1635,FDT44,OUT046,1931.2237310444361
1636,FDI19,OUT017,3991.05621097734
1637,FDT22,OUT017,1087.5562415617958
1638,NCF54,OUT027,4132.1317325524715
1639,DRG25,OUT045,2875.041245643759
1640,FDB59,OUT017,3251.895897412586
1641,FDQ37,OUT017,3214.655990559443
1642,FDP56,OUT035,1004.860451046449
1643,FDW44,OUT035,2936.0227070323913
1644,FDJ26,OUT010,1521.361933487618
1645,FDU43,OUT018,3525.601090211312
1646,FDW33,OUT045,1617.9443730589248
1647,NCX53,OUT027,3740.352582782016
1648,FDN56,OUT010,447.29616812915026
1649,DRF15,OUT049,2508.2940759307453
1650,FDO33,OUT017,1941.4807529322138
1651,FDZ39,OUT010,-201.13666689635465
1652,NCJ19,OUT017,984.2739917734925
1653,FDU01,OUT035,3137.435555625405
1654,FDT12,OUT035,3716.947477095028
1655,NCM18,OUT018,700.857719529502
1656,FDP19,OUT017,2185.9670134009684
1657,NCR42,OUT049,639.8849509926758
1658,FDN10,OUT046,1916.4828314817937
1659,FDG44,OUT017,1055.1539792338897
1660,FDQ10,OUT046,2743.7202070239077
1661,DRH13,OUT049,1790.0756580130542
1662,FDT52,OUT013,3900.2220095170696
1663,FDM56,OUT045,1758.7942783580847
1664,NCO43,OUT010,-291.26999270436636
1665,NCV29,OUT035,2969.7883057379086
1666,NCF06,OUT013,4115.41332019473
1667,FDO50,OUT035,1663.3686257199927
1668,FDT59,OUT013,3702.55932404249
1669,FDX40,OUT027,2060.0391201422945
1670,FDE50,OUT017,3119.598008646781
1671,FDX51,OUT017,3265.799680770617
1672,NCD30,OUT018,1283.871706116376
1673,FDK15,OUT013,1667.973602851373
1674,FDL12,OUT045,942.6846577709894
1675,FDK46,OUT017,4212.0141548997335
1676,DRH49,OUT010,-609.798229765602
1677,FDQ57,OUT046,2363.440355616582
1678,FDY59,OUT017,1648.4346416123217
1679,FDO09,OUT018,3841.350807667013
1680,NCG30,OUT035,2112.912801475111
1681,FDM09,OUT017,2788.00793496126
1682,NCN17,OUT027,3072.016001705335
1683,NCS42,OUT013,1449.285095660834
1684,FDD02,OUT019,28.2531395099046
1685,FDE34,OUT013,2921.8712234809177
1686,FDU38,OUT045,2956.990591782504
1687,FDB33,OUT046,2572.979570073775
1688,NCJ29,OUT017,1512.735164616121
1689,FDZ27,OUT035,941.4917895996984
1690,FDI40,OUT013,1614.9881174970224
1691,FDG22,OUT013,688.1671060735571
1692,FDT51,OUT017,1926.5755657791674
1693,FDF20,OUT018,2930.2314167587174
1694,FDV50,OUT035,2060.4748187444457
1695,FDT02,OUT049,705.1609383105039
1696,DRC49,OUT017,2393.4332943110408
1697,FDF26,OUT049,2573.4514827339776
1698,FDV52,OUT035,2055.5760430472073
1699,FDX59,OUT049,731.707011109207
1700,FDV25,OUT035,3710.9593333899757
1701,FDW23,OUT027,2123.311440640542
1702,FDE53,OUT018,1460.2681441466318
1703,FDA19,OUT017,2241.830799152479
1704,FDH22,OUT046,2007.9004506489782
1705,NCO41,OUT013,1614.768111531676
1706,FDX12,OUT017,3948.0571987663516
1707,FDF17,OUT013,3154.565861287987
1708,FDS11,OUT045,3476.330293541695
1709,FDR51,OUT035,2530.8189340188696
1710,FDT49,OUT010,-203.45408987281894
1711,FDC56,OUT013,1995.274115197924
1712,FDR13,OUT027,3375.301467210814
1713,FDQ60,OUT035,2085.1290095759464
1714,FDN38,OUT049,4066.0702710924297
1715,NCL29,OUT013,2522.1630680009
1716,FDO13,OUT027,4094.3591228058795
1717,FDE26,OUT018,2058.8008712339506
1718,FDA31,OUT010,858.1794660997448
1719,FDX14,OUT035,1345.8802631798796
1720,FDA34,OUT045,2752.6006562785838
1721,FDF26,OUT013,2524.3356156696786
1722,FDE38,OUT045,2633.977218007526
1723,DRI11,OUT046,1836.8682035349589
1724,FDQ60,OUT027,3358.950903561942
1725,FDL21,OUT027,2142.282665066709
1726,DRC12,OUT027,4483.249958846508
1727,FDC47,OUT046,3595.9914890387704
1728,FDE57,OUT045,2226.472456981414
1729,FDT14,OUT045,1818.1105743746448
1730,NCZ53,OUT046,3012.667023583698
1731,FDE28,OUT018,3335.469737695215
1732,FDR19,OUT035,2467.567094056365
1733,NCF54,OUT019,828.4408755676322
1734,FDZ08,OUT046,1358.0799038805023
1735,NCJ05,OUT018,2174.2860079016336
1736,FDF59,OUT046,2074.504696559436
1737,NCO05,OUT035,1761.813743120151
1738,FDW24,OUT018,581.1162723516327
1739,NCX42,OUT018,2347.1830391310446
1740,NCA53,OUT035,957.9199749873549
1741,FDI45,OUT019,973.2247112092382
1742,FDG46,OUT046,1833.3692726039922
1743,FDM20,OUT010,1989.8254908869808
1744,FDW11,OUT010,-870.9991398953214
1745,FDX08,OUT035,3053.4238530122107
1746,NCK17,OUT035,832.1974154466488
1747,FDK32,OUT018,2192.4901072247044
1748,NCA42,OUT035,2657.2826530222937
1749,DRI01,OUT035,2848.8326125246012
1750,NCL55,OUT049,4106.722264646702
1751,DRE25,OUT018,1225.0862317338176
1752,FDD14,OUT017,3029.610052980412
1753,FDB10,OUT046,3731.306259284644
1754,DRN11,OUT035,2431.890592502285
1755,FDP38,OUT018,627.9946651300652
1756,NCA30,OUT017,3038.5326444017933
1757,FDT15,OUT017,3067.9672967763436
1758,NCP55,OUT018,662.0177146787269
1759,FDF12,OUT035,2529.6786977769343
1760,FDM21,OUT018,3772.3402317157256
1761,FDX56,OUT035,3451.182917921191
1762,FDF10,OUT017,2403.5473160511833
1763,FDT32,OUT045,2986.3767540265953
1764,FDM51,OUT018,1392.3735558207393
1765,NCR50,OUT018,2157.7044937281926
1766,FDI19,OUT049,3955.7697041142783
1767,FDX21,OUT017,1843.6115644809656
1768,FDR31,OUT035,2520.0065698887424
1769,FDY02,OUT013,4124.161685925629
1770,NCA29,OUT045,2624.2350830712744
1771,NCX17,OUT046,3637.380487979912
1772,FDM12,OUT045,2967.2863441252366
1773,FDI53,OUT027,3974.3980351034434
1774,NCU30,OUT049,2692.503871619289
1775,FDC56,OUT027,3424.1045190390623
1776,FDK27,OUT018,1737.1908547477444
1777,NCK18,OUT017,2731.880683701636
1778,FDB52,OUT019,2156.3699682239867
1779,DRG25,OUT027,4431.246282476043
1780,FDZ13,OUT049,983.818521999317
1781,FDB57,OUT019,1707.8880586836613
1782,FDR40,OUT046,1352.9140413698672
1783,NCO14,OUT019,-1171.0197224650015
1784,NCN19,OUT045,2950.960365122457
1785,FDQ28,OUT019,561.9157130891978
1786,FDO13,OUT018,2382.1767134893585
1787,FDK48,OUT013,1332.0894784130132
1788,FDU07,OUT018,2206.3280836239883
1789,FDW20,OUT046,2044.4747049617213
1790,FDV12,OUT010,-303.87828321590064
1791,FDH24,OUT013,2581.463895124267
1792,FDV59,OUT049,3545.403336725651
1793,FDK57,OUT045,1860.0631677580222
1794,FDL16,OUT027,2176.4741352814353
1795,NCQ17,OUT046,2453.3943160195395
1796,FDJ15,OUT018,2650.2033101312813
1797,FDX24,OUT049,1651.9153546441707
1798,FDT47,OUT046,1602.6508397741613
1799,FDT10,OUT049,1107.2636343446416
1800,FDZ37,OUT018,1205.5656424072893
1801,FDW43,OUT027,5141.544495763235
1802,DRN36,OUT017,1632.0947422241406
1803,FDJ14,OUT045,1292.3598952439188
1804,FDA32,OUT013,3532.4927292416396
1805,FDJ38,OUT019,1170.4582828352422
1806,FDQ57,OUT017,2474.0348433854992
1807,NCQ41,OUT019,1190.462478101978
1808,FDG56,OUT049,1135.584897612286
1809,DRC13,OUT027,3425.5865973954496
1810,FDV55,OUT035,2501.9951625564
1811,FDQ49,OUT045,2486.4028151877387
1812,FDE29,OUT010,-965.6977061698122
1813,FDR03,OUT013,3334.162237574409
1814,FDD45,OUT049,1672.0415362014814
1815,FDN38,OUT010,2060.049469435314
1816,FDT56,OUT046,996.5091002719332
1817,FDT48,OUT045,3129.6988378744068
1818,FDU03,OUT049,2983.5438726890884
1819,FDC56,OUT010,13.777178732769244
1820,NCO43,OUT027,3036.035788030297
1821,FDQ27,OUT017,1778.2127792934548
1822,FDR03,OUT046,3304.393224558219
1823,DRH23,OUT010,-1071.3074096378305
1824,FDG22,OUT045,591.8596453922167
1825,NCJ42,OUT013,1677.9013406455088
1826,FDR24,OUT046,1487.2076643277335
1827,FDW60,OUT035,2978.572586191909
1828,FDJ08,OUT013,3084.353164821173
1829,DRL59,OUT018,604.2756615242226
1830,FDG60,OUT010,1781.0929548792496
1831,FDW27,OUT017,2635.2979436749865
1832,FDX14,OUT018,952.6496153235291
1833,FDC20,OUT013,1023.2567429649791
1834,NCS29,OUT018,3874.3781065873027
1835,FDJ56,OUT046,1638.383473029388
1836,FDB20,OUT019,-589.4247626145965
1837,FDL28,OUT027,5058.57541464396
1838,FDW01,OUT018,2187.001210083846
1839,FDL03,OUT046,3167.057706334519
1840,FDX22,OUT049,3431.725756198013
1841,FDJ21,OUT035,2464.4612919073757
1842,FDR31,OUT045,2342.1007519972563
1843,FDG21,OUT035,2735.9605121920117
1844,FDS22,OUT027,2188.872568363209
1845,FDK08,OUT035,1782.7402198413172
1846,FDE17,OUT018,2133.6223892627027
1847,NCN30,OUT017,1627.574881726146
1848,FDT50,OUT046,1536.9879641100126
1849,NCX42,OUT049,2682.9648680422183
1850,FDJ12,OUT035,3465.663996362342
1851,NCA18,OUT027,3298.4283629929173
1852,FDP23,OUT019,1577.740237873718
1853,FDX12,OUT013,3883.7437683827966
1854,FDN40,OUT018,2146.170477393582
1855,FDV48,OUT035,1438.718749811577
1856,NCY54,OUT013,2694.3317690324707
1857,FDL16,OUT010,-1205.152606174707
1858,FDR45,OUT018,3533.6110154571925
1859,FDJ52,OUT046,2572.7087685786364
1860,DRG01,OUT017,1347.2670899294153
1861,FDP52,OUT013,3674.8703684743
1862,FDU58,OUT017,3085.4517683035515
1863,FDL02,OUT045,1661.299899313176
1864,FDG28,OUT013,3885.824457700589
1865,FDA19,OUT035,2260.8217290784974
1866,FDW46,OUT027,2545.6058765499247
1867,NCD43,OUT049,1737.9398862540297
1868,DRG39,OUT013,876.015725447146
1869,NCF55,OUT049,684.6646046153793
1870,FDJ07,OUT046,1936.3661583450885
1871,FDE08,OUT046,2446.544068706452
1872,FDP56,OUT019,-1013.5695116335518
1873,FDT45,OUT045,824.0729932187755
1874,FDF17,OUT018,2816.5056024592755
1875,FDX44,OUT046,1481.1688759385222
1876,FDM28,OUT027,4304.186327131403
1877,FDI36,OUT049,3257.001818289276
1878,FDS07,OUT045,1821.1669229594058
1879,FDD36,OUT045,1852.695272567259
1880,FDW11,OUT046,1028.3456876462524
1881,FDN40,OUT049,2547.391970993292
1882,NCQ18,OUT049,1617.1969174307264
1883,NCQ54,OUT017,2729.0361204737164
1884,NCS42,OUT045,1373.1906088198557
1885,DRH39,OUT010,-722.245760090289
1886,FDC09,OUT027,3182.58448609395
1887,FDT08,OUT010,543.1596376267292
1888,FDC08,OUT035,3774.41305237087
1889,FDT20,OUT017,800.4376345631986
1890,FDS35,OUT035,1209.7118848242492
1891,FDX58,OUT018,2629.6984063411446
1892,FDW58,OUT046,1729.6051959087397
1893,DRD27,OUT046,1595.8794327930257
1894,FDH32,OUT019,-282.0847036856634
1895,FDS26,OUT035,4256.364800157736
1896,FDQ31,OUT046,1466.367658998361
1897,FDP11,OUT018,3219.5094837522784
1898,FDD58,OUT017,1719.846511992878
1899,FDM33,OUT045,3384.9876765629915
1900,FDZ16,OUT049,3163.5760639006608
1901,NCS29,OUT010,2247.5499355584
1902,NCM18,OUT019,-960.1566430925561
1903,FDP11,OUT049,3592.698137360599
1904,NCC42,OUT017,2357.496320586242
1905,DRM23,OUT046,2724.6710291150384
1906,NCN55,OUT027,5212.539690229582
1907,FDK46,OUT013,4118.274147196089
1908,FDR01,OUT046,3203.50139456176
1909,NCA05,OUT045,2325.0127421270827
1910,NCP43,OUT017,2920.7469727068
1911,FDR12,OUT010,827.3489354162552
1912,FDQ01,OUT013,4093.8177259306476
1913,FDM13,OUT046,2137.4137137974994
1914,FDQ19,OUT017,4010.7109142283352
1915,FDK56,OUT019,1066.9088151497258
1916,NCX06,OUT010,965.7744202173794
1917,FDO56,OUT027,3412.8980937512642
1918,FDU45,OUT045,1754.591203397306
1919,FDI16,OUT019,-1035.2438927110998
1920,FDL32,OUT046,1849.6690134711016
1921,FDA07,OUT046,2042.518764940637
1922,FDA14,OUT045,2252.199414960557
1923,FDV46,OUT027,3706.216045076071
1924,NCO07,OUT035,3510.955384523838
1925,NCP41,OUT046,1708.520529746358
1926,FDY60,OUT018,2021.4902754850687
1927,FDN38,OUT017,4109.092144824569
1928,FDO15,OUT046,1263.3432113193178
1929,FDT60,OUT013,2010.1775918378003
1930,FDA55,OUT035,3744.8620313407237
1931,FDE02,OUT010,-367.46530562582325
1932,DRJ39,OUT049,3576.2919770418143
1933,FDV34,OUT035,1385.0025224124931
1934,FDS20,OUT027,4429.101548356984
1935,FDF02,OUT027,3142.427338008385
1936,FDW40,OUT017,2372.8675265723523
1937,NCB43,OUT046,2915.078029462643
1938,FDR58,OUT017,1591.1914342312944
1939,DRJ59,OUT035,837.8471323725712
1940,NCD30,OUT017,1672.1096876033894
1941,FDE14,OUT017,1739.9838713206418
1942,FDC28,OUT018,1457.7245068158747
1943,FDU16,OUT018,1082.9142209551871
1944,NCD19,OUT035,1049.9274008895877
1945,FDU21,OUT046,619.1002938673374
1946,FDV59,OUT027,4918.737726372465
1947,FDU03,OUT045,2863.620921637106
1948,FDC33,OUT010,1312.9121174576326
1949,NCR42,OUT035,714.3870782226721
1950,DRH59,OUT035,1374.9364560200563
1951,NCM31,OUT035,2420.013780027297
1952,FDS50,OUT035,3638.0532144196372
1953,FDP39,OUT046,897.1663133737691
1954,FDQ55,OUT013,1971.0935552267324
1955,FDV36,OUT019,134.03521654526355
1956,FDI05,OUT027,2676.3739773947973
1957,FDS45,OUT027,3192.9177061523696
1958,FDA39,OUT045,631.6417464588287
1959,FDC37,OUT010,-140.8458670622099
1960,FDJ60,OUT027,4118.477998290765
1961,DRQ35,OUT046,1976.6600192691644
1962,NCJ06,OUT046,1892.777842254185
1963,NCY42,OUT018,2009.6854399843028
1964,DRM37,OUT049,3208.73369043102
1965,FDR14,OUT045,739.0725031576943
1966,FDE51,OUT049,809.6860976551452
1967,FDT33,OUT017,2772.584754988349
1968,FDR08,OUT013,1898.160900771425
1969,FDE36,OUT010,710.0895257598407
1970,FDL22,OUT019,-420.3324163989215
1971,FDR44,OUT013,2178.100841865587
1972,FDI56,OUT019,-417.53323688846933
1973,FDE47,OUT010,160.09577655887438
1974,FDV27,OUT010,-430.80850687981297
1975,FDV10,OUT049,811.3499710578221
1976,FDC40,OUT045,1181.6404593363563
1977,NCX41,OUT013,3371.4100314938237
1978,NCQ38,OUT027,3135.0783339180625
1979,FDV12,OUT027,3093.433481423969
1980,FDE52,OUT017,1520.5267766207426
1981,FDG20,OUT027,4292.414857436149
1982,FDV16,OUT027,2024.8942259749465
1983,FDI32,OUT017,1957.8923827583244
1984,FDJ32,OUT049,1185.7172358727785
1985,FDN39,OUT018,2444.275163883887
1986,FDY34,OUT017,2788.7790268706663
1987,FDC14,OUT035,894.4974266292845
1988,FDA55,OUT017,3711.8579193315572
1989,FDZ50,OUT010,939.0412664090131
1990,DRG13,OUT049,2712.5170422667993
1991,FDP01,OUT013,2503.1707803136233
1992,NCG54,OUT017,2807.179538575427
1993,FDM13,OUT045,2079.192170939032
1994,NCO18,OUT027,4262.1901327119795
1995,NCW41,OUT013,2526.1992139797153
1996,FDM52,OUT027,3815.453989126874
1997,NCF55,OUT035,721.7981568153408
1998,FDT09,OUT046,2124.567271933416
1999,NCM19,OUT035,1908.6143445765974
2000,FDW12,OUT018,2108.4671109834226
2001,FDP15,OUT019,2158.6735562158783
2002,FDK36,OUT045,778.7770956918545
2003,FDZ25,OUT035,2930.0246698150404
2004,NCW06,OUT049,3129.38910527858
2005,FDW60,OUT046,2872.8916913076328
2006,DRC49,OUT013,2329.2966311679015
2007,NCT17,OUT035,3150.1179702794193
2008,NCN06,OUT018,2291.2229932479836
2009,FDC45,OUT013,2774.663769896162
2010,DRJ47,OUT019,833.2726933000517
2011,NCF06,OUT045,3989.54712334103
2012,FDE21,OUT010,32.55135620050987
2013,DRG27,OUT013,685.388669875653
2014,FDW40,OUT049,2339.201572548415
2015,NCO53,OUT046,2893.1212390963838
2016,FDE23,OUT049,890.2368717097397
2017,FDQ16,OUT046,1745.6374732952065
2018,FDS26,OUT045,3997.486116344625
2019,FDZ13,OUT010,-1110.6783594783392
2020,FDS14,OUT049,2569.791954296273
2021,FDC10,OUT045,1844.751309778222
2022,FDY16,OUT049,3043.331834364579
2023,FDJ20,OUT035,2194.8181146696675
2024,FDV43,OUT035,909.4476187202149
2025,FDZ32,OUT027,3214.3420513408764
2026,FDR23,OUT046,2798.455643853613
2027,FDN24,OUT035,1028.411356619359
2028,FDE34,OUT027,4349.874863121277
2029,FDU31,OUT013,3546.7330318954764
2030,FDW33,OUT018,1447.7650545751728
2031,FDU26,OUT046,1865.4487687501546
2032,FDE20,OUT027,4216.792745369741
2033,NCW05,OUT035,1813.3565949706615
2034,FDB22,OUT018,2169.927773448685
2035,FDO56,OUT046,1923.31207062588
2036,FDA19,OUT027,3579.8859755222174
2037,DRI39,OUT045,824.2500529582699
2038,FDH52,OUT018,714.6886226641808
2039,FDZ50,OUT035,3018.584655984012
2040,NCN42,OUT035,2469.3028912672185
2041,FDB53,OUT013,2369.8986935794915
2042,DRG11,OUT017,1857.9123281764078
2043,DRK11,OUT027,3841.4757505677544
2044,FDQ60,OUT017,2075.3845253490604
2045,FDT36,OUT017,697.5874237465129
2046,DRG25,OUT018,2659.76699666914
2047,DRJ23,OUT046,3027.9735085544444
2048,FDG05,OUT035,2650.097635376259
2049,NCK06,OUT018,1646.7644231683582
2050,FDU52,OUT017,2561.6837357189365
2051,FDW07,OUT018,1175.3179178487032
2052,NCM17,OUT045,674.6193207657564
2053,FDA22,OUT045,2648.1015640271908
2054,NCA41,OUT018,2800.8916586946007
2055,FDF38,OUT035,905.6634686824464
2056,FDH52,OUT046,1023.9911435793863
2057,FDY58,OUT019,1696.7851082354728
2058,FDZ16,OUT045,2993.2258802735387
2059,NCM18,OUT017,1078.172913454494
2060,FDA22,OUT018,2410.9945620858152
2061,NCJ43,OUT035,2920.5983175825313
2062,FDI34,OUT027,5097.5793774279955
2063,FDG56,OUT046,1056.163484720278
2064,FDS34,OUT046,1858.3369453561531
2065,DRC01,OUT035,980.3176915690419
2066,FDQ04,OUT035,802.1666724747931
2067,FDK04,OUT035,1100.5802116787036
2068,FDT51,OUT049,1908.3622445091946
2069,FDV26,OUT017,3187.751179038068
2070,FDS04,OUT049,2322.2150006203124
2071,FDW43,OUT018,3391.8264948702977
2072,FDQ28,OUT010,529.8638713360291
2073,NCK06,OUT017,2028.7842490935145
2074,FDS23,OUT018,1809.084406784237
2075,FDZ36,OUT019,1097.7983559742838
2076,FDE56,OUT018,768.6005592207874
2077,FDW10,OUT027,4256.6016934658965
2078,NCN14,OUT045,2845.789636216452
2079,NCQ18,OUT045,1457.7468385744178
2080,FDW08,OUT017,1889.492885803827
2081,FDU43,OUT035,3932.8204651651413
2082,FDR33,OUT010,-149.4962102911477
2083,FDM24,OUT010,500.51642126001104
2084,NCZ05,OUT046,1653.1930449398792
2085,NCV41,OUT035,1955.9070899745143
2086,FDV11,OUT018,2506.816964354649
2087,NCY05,OUT035,769.2098827939241
2088,FDV44,OUT018,2774.9839304920206
2089,FDW32,OUT049,1507.2559411259663
2090,NCU18,OUT027,3697.010187700974
2091,NCC43,OUT035,4098.38812385168
2092,FDW19,OUT013,1873.3922499132445
2093,FDN31,OUT035,3232.472315876283
2094,FDI48,OUT045,797.8385178335778
2095,FDS24,OUT017,1580.0166116461996
2096,FDF46,OUT049,1974.9933974646592
2097,DRG23,OUT017,2522.4644918119534
2098,FDG14,OUT018,2179.657524293343
